SalesOrderID,OrderQty,ProductID
70344,1,923
70344,1,711
70345,1,922
70345,1,931
70345,1,711
70346,1,934
70346,1,923
70346,1,873
70346,1,876
70346,1,712
70347,1,923
70347,1,873
70348,1,878
70348,1,865
70349,1,783
70350,1,780
70350,1,871
70350,1,870
70350,1,711
70350,1,882
70350,1,712
70351,1,782
70351,1,930
70351,1,921
70351,1,708
70352,1,782
70352,1,878
70352,1,708
70353,1,781
70353,1,880
70353,1,877
70354,1,780
70354,1,873
70355,1,780
70356,1,792
70356,1,872
70356,1,870
70357,1,793
70357,1,872
70357,1,870
70357,1,707
70358,1,976
70358,1,882
70359,1,989
70359,1,878
70359,1,882
70360,1,780
70360,1,707
70361,1,779
70361,1,921
70361,1,930
70361,1,873
70362,1,965
70363,1,953
70363,1,711
70364,1,957
70364,1,934
70364,1,923
70364,1,873
70365,1,956
70365,1,883
70365,1,712
70366,1,798
70366,1,707
70367,1,799
70367,1,708
70368,1,797
70368,1,922
70368,1,932
70368,1,873
70369,1,799
70369,1,932
70369,1,873
70370,1,800
70370,1,711
70370,1,716
70370,1,860
70371,1,977
70371,1,712
70372,1,998
70372,1,872
70372,1,870
70372,1,711
70373,1,963
70373,1,712
70374,1,965
70374,1,872
70374,1,870
70374,1,883
70375,1,999
70375,1,870
70375,1,872
70375,1,711
70376,1,796
70376,1,877
70377,1,793
70377,1,872
70377,1,864
70377,1,870
70378,1,714
70378,1,859
70379,1,929
70380,1,922
70380,1,931
70381,1,922
70381,1,931
70381,1,873
70382,1,880
70382,1,877
70383,1,880
70383,1,865
70384,1,983
70384,1,929
70384,1,864
70385,1,983
70385,1,921
70385,1,929
70386,1,783
70386,1,873
70387,1,780
70387,1,707
70387,1,712
70388,1,707
70389,1,923
70389,1,873
70390,1,931
70390,1,712
70391,1,934
70391,1,923
70392,1,921
70392,1,928
70392,1,878
70393,1,928
70393,1,921
70393,1,873
70394,1,921
70394,1,929
70394,1,711
70395,1,871
70396,1,868
70396,1,859
70397,1,869
70397,1,858
70398,1,868
70399,1,868
70399,1,864
70400,1,870
70400,1,712
70401,1,870
70401,1,711
70402,1,870
70402,1,708
70403,1,921
70403,1,708
70404,1,921
70404,1,707
70404,1,858
70405,1,878
70406,1,930
70407,1,921
70407,1,930
70407,1,711
70408,1,870
70408,1,707
70409,1,922
70409,1,711
70410,1,922
70410,1,711
70411,1,922
70411,1,708
70412,1,923
70412,1,934
70412,1,873
70412,1,877
70413,1,934
70413,1,923
70413,1,711
70414,1,923
70414,1,711
70415,1,930
70415,1,921
70416,1,921
70416,1,930
70416,1,707
70417,1,930
70417,1,921
70417,1,708
70417,1,716
70418,1,921
70418,1,930
70418,1,873
70419,1,878
70419,1,707
70420,1,878
70420,1,711
70421,1,871
70421,1,870
70422,1,991
70422,1,871
70422,1,870
70423,1,991
70423,1,921
70423,1,928
70423,1,707
70423,1,714
70424,1,783
70424,1,930
70424,1,921
70424,1,708
70425,1,779
70425,1,878
70425,1,871
70425,1,880
70426,1,780
70426,1,878
70426,1,714
70426,1,712
70427,1,982
70427,1,921
70427,1,929
70427,1,873
70427,1,877
70428,1,782
70428,1,921
70428,1,930
70429,1,784
70430,1,780
70430,1,708
70431,1,955
70431,1,707
70431,1,712
70432,1,969
70432,1,872
70432,1,870
70433,1,801
70433,1,708
70433,1,866
70434,1,800
70434,1,881
70435,1,955
70435,1,881
70436,1,980
70436,1,870
70436,1,871
70437,1,781
70437,1,878
70438,1,968
70438,1,712
70439,1,956
70439,1,923
70439,1,934
70439,1,873
70440,1,998
70440,1,870
70440,1,872
70440,1,877
70441,1,997
70441,1,870
70441,1,872
70441,1,880
70442,1,999
70442,1,872
70442,1,712
70442,1,870
70443,1,999
70443,1,922
70443,1,931
70443,1,707
70444,1,975
70444,1,859
70444,1,882
70445,1,797
70445,1,884
70445,1,860
70446,1,997
70446,1,922
70446,1,931
70446,1,711
70447,1,998
70448,1,712
70448,1,977
70449,1,959
70449,1,712
70450,1,966
70450,1,934
70450,1,923
70450,1,880
70451,1,954
70451,1,870
70451,1,872
70451,1,864
70452,1,998
70452,1,872
70452,1,870
70453,1,711
70453,1,714
70454,1,928
70455,1,928
70455,1,921
70456,1,928
70456,1,921
70456,1,711
70456,1,859
70457,1,921
70457,1,928
70457,1,877
70458,1,878
70458,1,882
70459,1,878
70459,1,707
70459,1,875
70460,1,870
70460,1,871
70460,1,880
70461,1,879
70462,1,879
70463,1,712
70463,1,883
70464,1,793
70464,1,872
70464,1,870
70464,1,711
70465,1,981
70465,1,921
70465,1,929
70466,1,782
70466,1,871
70466,1,870
70466,1,707
70467,1,780
70467,1,871
70467,1,870
70467,1,881
70468,1,782
70468,1,871
70468,1,880
70469,1,883
70470,1,923
70470,1,707
70470,1,858
70471,1,931
70472,1,931
70472,1,873
70473,1,923
70473,1,707
70473,1,712
70473,1,881
70474,1,922
70474,1,933
70474,1,873
70475,1,934
70476,1,921
70476,1,929
70476,1,711
70477,1,929
70477,1,921
70477,1,878
70478,1,871
70478,1,870
70479,1,871
70479,1,870
70479,1,711
70480,1,867
70480,1,859
70481,1,871
70481,1,870
70481,1,707
70482,1,871
70482,1,712
70482,1,870
70483,1,870
70483,1,880
70483,1,874
70484,1,921
70484,1,878
70484,1,873
70485,1,878
70485,1,876
70486,1,921
70487,1,878
70487,1,877
70488,1,922
70489,1,929
70489,1,878
70489,1,871
70489,1,870
70489,1,707
70490,1,922
70490,1,931
70490,1,711
70490,1,713
70491,1,923
70491,1,934
70492,1,923
70492,1,934
70492,1,859
70493,1,923
70494,1,930
70494,1,873
70495,1,930
70495,1,921
70495,1,711
70496,1,930
70497,1,930
70497,1,921
70497,1,873
70497,1,877
70498,1,930
70498,1,921
70498,1,864
70499,1,878
70499,1,873
70500,1,707
70501,1,781
70502,1,782
70502,1,878
70503,1,782
70503,1,930
70504,1,781
70505,1,780
70506,1,781
70506,1,871
70506,1,880
70507,1,960
70507,1,707
70508,1,800
70508,1,711
70508,1,881
70509,1,973
70509,1,883
70510,1,799
70510,1,883
70511,1,999
70512,1,999
70512,1,711
70512,1,874
70513,1,801
70513,1,883
70514,1,799
70514,1,870
70514,1,872
70514,1,707
70515,1,976
70515,1,872
70515,1,712
70515,1,870
70516,1,800
70516,1,712
70516,1,708
70517,1,801
70517,1,713
70518,1,999
70518,1,870
70518,1,872
70518,1,859
70519,1,998
70519,1,707
70520,1,975
70520,1,708
70521,1,960
70521,1,882
70522,1,956
70522,1,870
70522,1,872
70522,1,860
70523,1,975
70524,1,976
70524,1,708
70525,1,707
70525,1,882
70526,1,928
70526,1,873
70527,1,923
70527,1,873
70527,1,877
70528,1,712
70529,1,884
70530,1,987
70530,1,878
70530,1,715
70530,1,712
70531,1,974
70531,1,881
70532,1,922
70532,1,711
70533,1,922
70533,1,873
70533,1,877
70534,1,921
70534,1,928
70534,1,708
70535,1,928
70535,1,873
70536,1,933
70536,1,922
70536,1,708
70537,1,929
70537,1,921
70537,1,878
70537,1,883
70538,1,933
70538,1,922
70538,1,707
70538,1,858
70539,1,921
70539,1,929
70539,1,873
70540,1,929
70540,1,873
70541,1,867
70541,1,714
70541,1,859
70542,1,869
70543,1,869
70543,1,712
70544,1,712
70544,1,870
70545,1,870
70545,1,711
70546,1,870
70546,1,880
70547,1,921
70547,1,864
70548,1,878
70548,1,708
70549,1,921
70549,1,708
70549,1,714
70550,1,930
70550,1,921
70550,1,873
70551,1,869
70551,1,882
70552,1,930
70552,1,921
70553,1,870
70553,1,707
70554,1,932
70554,1,922
70554,1,873
70555,1,931
70555,1,712
70556,1,922
70556,1,879
70557,1,934
70557,1,923
70557,1,873
70558,1,923
70558,1,712
70558,1,707
70559,1,921
70559,1,930
70559,1,707
70560,1,930
70560,1,878
70560,1,870
70560,1,871
70561,1,930
70561,1,921
70561,1,878
70562,1,930
70562,1,921
70562,1,866
70562,1,708
70563,1,878
70564,1,991
70564,1,871
70564,1,870
70564,1,707
70565,1,991
70565,1,712
70566,1,984
70566,1,871
70566,1,880
70567,1,796
70567,1,876
70568,1,783
70568,1,878
70568,1,871
70568,1,870
70569,1,784
70569,1,930
70570,1,781
70570,1,921
70570,1,930
70570,1,873
70570,1,879
70571,1,783
70571,1,930
70571,1,873
70572,1,953
70572,1,870
70572,1,872
70572,1,708
70573,1,962
70573,1,707
70574,1,957
70574,1,872
70574,1,870
70574,1,883
70575,1,968
70575,1,708
70576,1,800
70576,1,884
70577,1,797
70577,1,872
70577,1,870
70578,1,797
70578,1,884
70579,1,975
70580,1,998
70580,1,711
70581,1,779
70581,1,870
70581,1,871
70581,1,707
70581,1,858
70582,1,970
70582,1,934
70582,1,923
70582,1,860
70582,1,707
70583,1,955
70583,1,707
70584,1,969
70584,1,707
70585,1,968
70585,1,923
70585,1,934
70585,1,873
70585,1,877
70586,1,801
70586,1,882
70587,1,975
70587,1,932
70587,1,713
70588,1,976
70588,1,713
70589,1,797
70589,1,883
70590,1,999
70590,1,872
70591,1,997
70592,1,997
70593,1,962
70593,1,872
70593,1,870
70594,1,965
70594,1,934
70594,1,923
70594,1,712
70595,1,972
70595,1,711
70596,1,973
70597,1,967
70597,1,872
70597,1,870
70597,1,884
70598,1,921
70598,1,928
70598,1,877
70599,1,870
70599,1,880
70600,1,712
70601,1,983
70601,1,929
70602,1,782
70603,1,779
70603,1,930
70603,1,707
70604,1,992
70604,1,878
70604,1,713
70605,1,711
70606,1,883
70606,1,712
70607,1,873
70608,1,922
70608,1,932
70608,1,708
70609,1,928
70609,1,921
70609,1,873
70610,1,934
70611,1,934
70611,1,923
70612,1,931
70612,1,922
70612,1,873
70613,1,933
70613,1,922
70613,1,711
70613,1,860
70614,1,922
70614,1,933
70615,1,933
70616,1,928
70616,1,873
70617,1,933
70618,1,929
70618,1,921
70619,1,871
70620,1,871
70620,1,870
70620,1,711
70621,1,712
70621,1,868
70622,1,867
70622,1,715
70622,1,712
70623,1,868
70623,1,712
70624,1,870
70625,1,870
70626,1,921
70626,1,878
70626,1,707
70626,1,716
70627,1,870
70628,1,878
70628,1,880
70629,1,870
70629,1,882
70630,1,870
70631,1,931
70631,1,922
70632,1,922
70632,1,874
70633,1,922
70633,1,712
70633,1,707
70634,1,923
70634,1,707
70634,1,713
70635,1,923
70635,1,873
70635,1,876
70636,1,870
70636,1,871
70636,1,708
70636,1,882
70637,1,988
70638,1,781
70638,1,930
70638,1,921
70638,1,878
70638,1,871
70638,1,870
70639,1,782
70639,1,871
70639,1,870
70639,1,711
70640,1,782
70640,1,878
70640,1,858
70641,1,981
70641,1,712
70641,1,867
70642,1,784
70642,1,930
70642,1,921
70642,1,873
70643,1,783
70644,1,780
70644,1,871
70644,1,870
70644,1,708
70645,1,963
70645,1,711
70645,1,712
70646,1,956
70646,1,872
70646,1,870
70646,1,859
70647,1,801
70647,1,708
70648,1,973
70648,1,932
70648,1,922
70648,1,711
70649,1,799
70649,1,884
70650,1,982
70650,1,867
70650,1,882
70651,1,779
70651,1,876
70652,1,784
70652,1,930
70653,1,784
70653,1,878
70654,1,962
70654,1,870
70654,1,872
70654,1,884
70655,1,953
70655,1,707
70655,1,864
70656,1,968
70656,1,872
70656,1,870
70657,1,968
70657,1,934
70658,1,998
70658,1,872
70659,1,999
70660,1,799
70660,1,932
70660,1,922
70660,1,873
70661,1,801
70662,1,798
70662,1,712
70662,1,883
70663,1,973
70663,1,882
70663,1,712
70664,1,799
70664,1,716
70665,1,797
70665,1,707
70666,1,800
70666,1,707
70667,1,797
70667,1,713
70668,1,999
70668,1,931
70668,1,922
70669,1,999
70669,1,866
70670,1,712
70670,1,999
70671,1,959
70672,1,954
70672,1,707
70673,1,969
70673,1,707
70674,1,929
70674,1,921
70674,1,707
70675,1,712
70675,1,869
70676,1,869
70677,1,922
70677,1,873
70678,1,881
70679,1,923
70679,1,873
70680,1,873
70680,1,876
70681,1,873
70682,1,784
70682,1,878
70683,1,782
70683,1,871
70683,1,870
70683,1,860
70684,1,873
70685,1,873
70686,1,922
70686,1,873
70687,1,934
70687,1,923
70688,1,934
70688,1,923
70688,1,873
70689,1,933
70689,1,922
70689,1,708
70690,1,871
70690,1,870
70691,1,870
70691,1,871
70691,1,880
70692,1,870
70692,1,880
70692,1,877
70693,1,870
70693,1,874
70694,1,921
70694,1,711
70695,1,878
70695,1,708
70695,1,716
70696,1,921
70696,1,929
70696,1,708
70697,1,883
70697,1,712
70698,1,922
70698,1,711
70699,1,922
70699,1,884
70700,1,934
70701,1,923
70701,1,858
70702,1,930
70702,1,873
70703,1,930
70703,1,921
70704,1,930
70704,1,921
70704,1,873
70704,1,877
70704,1,876
70705,1,930
70705,1,921
70705,1,873
70706,1,921
70706,1,930
70706,1,711
70707,1,930
70707,1,921
70707,1,711
70708,1,930
70709,1,921
70709,1,930
70709,1,711
70709,1,714
70710,1,714
70711,1,782
70711,1,878
70711,1,870
70711,1,871
70711,1,711
70712,1,784
70712,1,921
70712,1,930
70713,1,782
70713,1,871
70713,1,870
70713,1,708
70713,1,716
70714,1,782
70714,1,930
70714,1,921
70714,1,878
70714,1,870
70714,1,871
70714,1,884
70714,1,712
70715,1,980
70715,1,929
70715,1,873
70716,1,982
70716,1,869
70717,1,782
70717,1,873
70718,1,781
70718,1,878
70718,1,711
70719,1,781
70719,1,873
70720,1,783
70720,1,876
70721,1,781
70721,1,878
70721,1,870
70721,1,871
70721,1,712
70722,1,961
70722,1,875
70723,1,962
70723,1,934
70723,1,923
70723,1,880
70723,1,708
70724,1,959
70724,1,707
70725,1,957
70725,1,923
70725,1,934
70725,1,707
70726,1,976
70726,1,708
70727,1,974
70727,1,707
70727,1,884
70728,1,999
70728,1,711
70729,1,992
70729,1,871
70729,1,870
70730,1,779
70730,1,880
70731,1,780
70731,1,878
70731,1,871
70732,1,962
70732,1,872
70733,1,966
70733,1,708
70734,1,956
70734,1,711
70735,1,966
70735,1,707
70736,1,997
70736,1,711
70737,1,998
70737,1,872
70737,1,870
70737,1,711
70738,1,797
70739,1,801
70739,1,708
70740,1,797
70740,1,711
70741,1,975
70741,1,883
70742,1,798
70743,1,798
70743,1,707
70744,1,800
70744,1,883
70744,1,860
70745,1,997
70746,1,977
70746,1,858
70747,1,997
70747,1,931
70747,1,922
70748,1,961
70748,1,870
70748,1,872
70749,1,963
70750,1,966
70750,1,711
70751,1,966
70751,1,707
70751,1,882
70752,1,793
70752,1,933
70752,1,922
70753,1,932
70753,1,873
70754,1,932
70755,1,929
70756,1,878
70756,1,707
70757,1,922
70757,1,873
70758,1,922
70758,1,707
70759,1,707
70760,1,934
70760,1,923
70760,1,873
70761,1,779
70761,1,873
70762,1,783
70762,1,870
70762,1,871
70762,1,707
70762,1,715
70763,1,784
70763,1,871
70763,1,870
70763,1,711
70764,1,782
70764,1,878
70764,1,708
70765,1,784
70765,1,878
70765,1,877
70765,1,876
70766,1,992
70766,1,878
70766,1,876
70767,1,860
70767,1,707
70768,1,707
70769,1,934
70769,1,923
70769,1,707
70770,1,934
70771,1,929
70772,1,921
70772,1,929
70772,1,873
70772,1,876
70773,1,929
70773,1,875
70774,1,871
70774,1,870
70774,1,876
70775,1,871
70775,1,870
70775,1,711
70776,1,871
70776,1,870
70776,1,711
70777,1,871
70777,1,870
70777,1,876
70778,1,871
70778,1,870
70778,1,874
70779,1,921
70780,1,878
70780,1,708
70781,1,878
70781,1,881
70782,1,932
70782,1,922
70782,1,707
70783,1,933
70784,1,933
70784,1,922
70784,1,879
70785,1,932
70785,1,922
70785,1,708
70786,1,870
70786,1,877
70787,1,929
70787,1,873
70788,1,932
70788,1,922
70788,1,707
70788,1,712
70789,1,929
70789,1,921
70789,1,873
70790,1,921
70790,1,929
70791,1,932
70791,1,922
70791,1,711
70792,1,923
70792,1,934
70792,1,873
70793,1,923
70793,1,873
70794,1,930
70794,1,921
70794,1,873
70795,1,930
70795,1,921
70795,1,708
70796,1,878
70796,1,877
70797,1,779
70797,1,878
70798,1,780
70798,1,930
70798,1,873
70799,1,961
70799,1,711
70800,1,957
70800,1,870
70800,1,872
70801,1,801
70801,1,932
70801,1,873
70802,1,975
70803,1,976
70803,1,707
70804,1,991
70804,1,878
70804,1,875
70805,1,982
70805,1,711
70806,1,784
70807,1,781
70808,1,966
70808,1,708
70809,1,999
70809,1,931
70809,1,922
70809,1,707
70810,1,977
70810,1,870
70810,1,872
70810,1,707
70811,1,799
70811,1,872
70811,1,870
70811,1,712
70811,1,883
70812,1,800
70812,1,883
70813,1,797
70813,1,708
70814,1,798
70814,1,711
70814,1,859
70815,1,801
70815,1,711
70816,1,799
70817,1,801
70817,1,882
70818,1,997
70818,1,711
70819,1,967
70819,1,872
70819,1,870
70819,1,708
70820,1,978
70820,1,877
70821,1,961
70821,1,870
70821,1,872
70821,1,880
70822,1,969
70822,1,711
70823,1,928
70823,1,707
70823,1,874
70824,1,921
70824,1,929
70824,1,708
70824,1,858
70824,1,881
70825,1,929
70825,1,873
70826,1,931
70826,1,922
70826,1,873
70827,1,792
70827,1,870
70827,1,872
70827,1,859
70828,1,781
70828,1,870
70828,1,871
70828,1,860
70829,1,781
70829,1,878
70829,1,873
70830,1,976
70830,1,922
70830,1,932
70830,1,707
70831,1,973
70831,1,708
70832,1,881
70833,1,715
70834,1,933
70834,1,922
70835,1,870
70835,1,871
70835,1,882
70836,1,869
70837,1,868
70838,1,870
70838,1,877
70839,1,929
70839,1,921
70839,1,707
70840,1,864
70840,1,870
70841,1,922
70841,1,931
70841,1,711
70842,1,934
70842,1,923
70842,1,711
70843,1,923
70843,1,711
70844,1,923
70844,1,708
70845,1,923
70845,1,708
70846,1,930
70846,1,921
70847,1,707
70847,1,714
70848,1,992
70848,1,878
70848,1,711
70849,1,783
70849,1,930
70850,1,982
70850,1,871
70850,1,712
70850,1,870
70851,1,980
70851,1,868
70851,1,713
70852,1,782
70852,1,878
70853,1,784
70853,1,921
70853,1,930
70853,1,715
70854,1,780
70854,1,878
70855,1,781
70855,1,878
70855,1,880
70855,1,877
70856,1,971
70856,1,934
70856,1,923
70856,1,873
70857,1,966
70858,1,999
70858,1,922
70858,1,931
70858,1,877
70859,1,980
70859,1,929
70859,1,921
70859,1,860
70859,1,711
70860,1,782
70860,1,871
70861,1,956
70861,1,708
70862,1,998
70862,1,931
70862,1,922
70862,1,873
70863,1,973
70863,1,711
70863,1,715
70864,1,975
70864,1,872
70864,1,870
70864,1,881
70865,1,974
70865,1,711
70865,1,714
70866,1,797
70866,1,707
70867,1,998
70867,1,870
70867,1,872
70868,1,977
70868,1,931
70869,1,998
70869,1,922
70869,1,931
70869,1,873
70870,1,978
70870,1,870
70870,1,872
70871,1,960
70871,1,870
70871,1,872
70872,1,976
70872,1,708
70873,1,974
70873,1,881
70874,1,932
70874,1,922
70875,1,878
70875,1,883
70876,1,712
70876,1,923
70877,1,923
70877,1,873
70878,1,796
70878,1,933
70878,1,922
70878,1,866
70879,1,784
70879,1,871
70879,1,870
70879,1,708
70880,1,784
70880,1,871
70880,1,870
70880,1,712
70880,1,707
70881,1,779
70881,1,878
70881,1,870
70881,1,871
70882,1,784
70882,1,871
70883,1,984
70883,1,878
70884,1,975
70884,1,714
70885,1,922
70885,1,873
70886,1,928
70886,1,873
70887,1,934
70887,1,923
70887,1,873
70888,1,921
70888,1,929
70888,1,711
70888,1,860
70889,1,929
70889,1,873
70890,1,871
70890,1,708
70890,1,715
70891,1,871
70891,1,870
70891,1,877
70892,1,868
70892,1,712
70892,1,884
70893,1,867
70893,1,712
70894,1,712
70894,1,867
70895,1,867
70896,1,870
70896,1,708
70896,1,860
70897,1,870
70898,1,868
70898,1,860
70899,1,921
70899,1,871
70899,1,870
70899,1,708
70899,1,713
70900,1,878
70901,1,870
70901,1,711
70902,1,931
70903,1,934
70903,1,923
70903,1,873
70904,1,934
70904,1,923
70904,1,873
70905,1,923
70905,1,873
70906,1,930
70906,1,878
70906,1,711
70907,1,930
70907,1,873
70908,1,871
70908,1,712
70908,1,707
70909,1,871
70909,1,870
70910,1,716
70910,1,860
70911,1,794
70911,1,922
70911,1,933
70911,1,873
70911,1,877
70912,1,780
70912,1,878
70912,1,883
70912,1,712
70913,1,983
70913,1,878
70913,1,708
70913,1,715
70913,1,860
70914,1,782
70914,1,878
70914,1,865
70915,1,780
70915,1,871
70915,1,870
70915,1,707
70916,1,956
70916,1,870
70916,1,872
70916,1,877
70917,1,973
70917,1,881
70917,1,858
70918,1,974
70919,1,801
70920,1,793
70920,1,933
70920,1,873
70921,1,992
70921,1,878
70922,1,987
70923,1,990
70923,1,881
70924,1,962
70924,1,708
70925,1,966
70925,1,711
70925,1,714
70926,1,977
70926,1,872
70926,1,870
70926,1,884
70927,1,976
70927,1,716
70927,1,874
70928,1,974
70928,1,708
70929,1,976
70930,1,976
70930,1,932
70930,1,922
70930,1,873
70931,1,973
70931,1,707
70931,1,859
70932,1,976
70933,1,797
70933,1,932
70933,1,922
70934,1,800
70934,1,872
70934,1,870
70934,1,859
70934,1,884
70935,1,999
70935,1,922
70935,1,931
70936,1,971
70936,1,707
70937,1,972
70937,1,707
70937,1,860
70938,1,974
70939,1,974
70939,1,707
70940,1,997
70940,1,870
70940,1,872
70941,1,975
70941,1,713
70941,1,859
70942,1,932
70942,1,922
70942,1,864
70943,1,922
70943,1,932
70944,1,921
70944,1,928
70945,1,929
70945,1,874
70946,1,929
70947,1,929
70947,1,873
70948,1,929
70948,1,921
70948,1,708
70949,1,931
70949,1,873
70950,1,930
70950,1,921
70950,1,707
70950,1,858
70951,1,922
70951,1,931
70951,1,711
70952,1,873
70953,1,794
70953,1,876
70954,1,782
70954,1,870
70954,1,871
70954,1,708
70955,1,781
70955,1,873
70956,1,992
70957,1,973
70957,1,715
70958,1,873
70959,1,933
70960,1,933
70960,1,922
70960,1,708
70961,1,870
70961,1,871
70961,1,712
70962,1,867
70962,1,864
70963,1,868
70963,1,715
70964,1,868
70964,1,713
70965,1,870
70966,1,921
70966,1,873
70967,1,878
70967,1,871
70967,1,708
70967,1,714
70968,1,878
70968,1,870
70968,1,860
70968,1,871
70969,1,867
70969,1,858
70970,1,929
70970,1,921
70971,1,870
70971,1,874
70972,1,934
70972,1,923
70972,1,707
70973,1,922
70973,1,711
70974,1,934
70974,1,923
70974,1,711
70975,1,934
70975,1,923
70975,1,880
70976,1,934
70976,1,923
70977,1,923
70978,1,930
70978,1,921
70978,1,711
70978,1,865
70979,1,930
70979,1,921
70979,1,713
70980,1,878
70981,1,930
70982,1,871
70982,1,870
70982,1,881
70983,1,712
70984,1,878
70984,1,870
70984,1,871
70984,1,711
70984,1,860
70985,1,779
70985,1,871
70985,1,870
70985,1,865
70986,1,784
70986,1,865
70986,1,878
70987,1,779
70988,1,779
70988,1,878
70989,1,780
70989,1,707
70989,1,715
70990,1,980
70990,1,867
70990,1,712
70991,1,781
70991,1,921
70991,1,930
70991,1,864
70992,1,784
70992,1,878
70992,1,713
70993,1,781
70993,1,876
70994,1,782
70994,1,870
70994,1,871
70994,1,877
70995,1,783
70995,1,878
70995,1,707
70996,1,781
70997,1,967
70997,1,870
70997,1,872
70998,1,969
70999,1,975
71000,1,800
71000,1,708
71001,1,998
71001,1,865
71002,1,977
71002,1,872
71002,1,870
71002,1,880
71003,1,784
71003,1,880
71004,1,970
71004,1,707
71005,1,959
71005,1,713
71006,1,966
71006,1,708
71007,1,957
71008,1,977
71009,1,977
71009,1,872
71009,1,870
71009,1,707
71010,1,997
71010,1,870
71010,1,872
71010,1,711
71010,1,715
71011,1,997
71011,1,708
71012,1,998
71012,1,870
71012,1,872
71012,1,707
71013,1,975
71013,1,932
71013,1,922
71013,1,708
71014,1,976
71014,1,715
71014,1,860
71015,1,798
71015,1,716
71016,1,999
71016,1,708
71017,1,997
71017,1,870
71017,1,872
71018,1,956
71018,1,934
71018,1,923
71019,1,968
71019,1,708
71020,1,968
71020,1,708
71021,1,998
71022,1,976
71022,1,707
71023,1,874
71023,1,954
71024,1,973
71024,1,711
71024,1,712
71025,1,878
71025,1,882
71026,1,921
71026,1,873
71026,1,877
71027,1,858
71028,1,781
71028,1,873
71029,1,781
71029,1,871
71029,1,870
71029,1,877
71030,1,779
71030,1,871
71030,1,870
71030,1,881
71031,1,984
71031,1,928
71031,1,873
71032,1,989
71032,1,878
71032,1,714
71032,1,712
71033,1,932
71033,1,922
71033,1,873
71034,1,934
71034,1,923
71034,1,707
71035,1,934
71035,1,923
71035,1,880
71036,1,923
71036,1,707
71037,1,928
71038,1,928
71038,1,921
71038,1,708
71039,1,934
71039,1,873
71040,1,929
71040,1,875
71041,1,871
71041,1,870
71042,1,870
71042,1,708
71042,1,860
71043,1,870
71043,1,880
71044,1,870
71045,1,870
71045,1,875
71046,1,878
71046,1,707
71046,1,714
71047,1,928
71047,1,921
71047,1,707
71048,1,931
71048,1,712
71049,1,931
71050,1,870
71051,1,922
71051,1,879
71052,1,923
71052,1,711
71053,1,934
71053,1,923
71054,1,923
71054,1,707
71055,1,930
71055,1,921
71055,1,711
71056,1,930
71056,1,921
71056,1,878
71056,1,707
71057,1,878
71057,1,873
71057,1,877
71058,1,991
71058,1,871
71058,1,870
71058,1,711
71058,1,858
71059,1,782
71059,1,707
71060,1,781
71060,1,878
71060,1,711
71061,1,782
71061,1,878
71061,1,712
71062,1,782
71062,1,878
71062,1,871
71062,1,870
71063,1,781
71063,1,878
71063,1,707
71063,1,859
71064,1,782
71064,1,930
71065,1,781
71066,1,782
71066,1,878
71066,1,708
71067,1,959
71067,1,872
71067,1,870
71067,1,858
71068,1,971
71069,1,972
71070,1,960
71070,1,711
71071,1,956
71071,1,707
71072,1,797
71072,1,883
71073,1,779
71073,1,880
71074,1,781
71074,1,930
71074,1,865
71074,1,878
71075,1,780
71075,1,878
71075,1,873
71076,1,782
71076,1,870
71076,1,871
71076,1,707
71077,1,965
71077,1,711
71077,1,713
71077,1,875
71078,1,972
71078,1,707
71078,1,881
71078,1,712
71079,1,964
71079,1,934
71079,1,923
71079,1,872
71079,1,870
71079,1,711
71080,1,957
71080,1,707
71081,1,969
71081,1,711
71082,1,999
71082,1,872
71082,1,870
71082,1,707
71083,1,801
71084,1,976
71084,1,932
71084,1,873
71085,1,801
71086,1,800
71086,1,922
71086,1,932
71086,1,711
71086,1,712
71087,1,997
71087,1,872
71087,1,870
71087,1,708
71088,1,998
71088,1,707
71088,1,712
71089,1,997
71089,1,922
71089,1,931
71089,1,708
71090,1,997
71090,1,931
71090,1,922
71091,1,976
71091,1,707
71092,1,969
71092,1,707
71093,1,928
71093,1,873
71094,1,921
71094,1,928
71094,1,707
71094,1,884
71094,1,712
71095,1,922
71095,1,932
71095,1,873
71096,1,929
71096,1,921
71096,1,708
71097,1,932
71097,1,922
71097,1,873
71098,1,930
71098,1,921
71098,1,878
71098,1,707
71098,1,883
71099,1,879
71100,1,859
71101,1,781
71101,1,873
71102,1,783
71102,1,876
71103,1,781
71103,1,871
71103,1,870
71103,1,707
71104,1,784
71104,1,871
71104,1,870
71104,1,865
71105,1,873
71106,1,873
71107,1,873
71108,1,923
71108,1,707
71109,1,932
71109,1,922
71109,1,707
71110,1,934
71110,1,923
71110,1,873
71111,1,933
71112,1,933
71113,1,933
71114,1,933
71114,1,876
71115,1,922
71115,1,933
71115,1,708
71115,1,714
71115,1,860
71116,1,921
71116,1,929
71116,1,708
71116,1,859
71117,1,870
71117,1,871
71117,1,880
71118,1,871
71119,1,870
71120,1,922
71120,1,873
71121,1,930
71121,1,921
71121,1,876
71122,1,878
71123,1,878
71123,1,708
71124,1,992
71124,1,878
71124,1,707
71125,1,780
71125,1,870
71125,1,871
71125,1,880
71125,1,877
71126,1,784
71126,1,878
71126,1,707
71127,1,967
71127,1,711
71128,1,955
71128,1,712
71128,1,711
71129,1,801
71129,1,922
71129,1,932
71129,1,707
